# Time[s], Position[m]
49.340,-0.058
49.350,-0.164
49.360,-0.031
49.370,-0.033
49.380,-0.184
49.390,0.025
49.400,-0.116
49.410,-0.095
49.420,-0.063
49.430,-0.056
49.440,-0.010
49.450,-0.019
49.460,-0.185
49.470,-0.087
49.480,-0.101
49.490,-0.180
49.500,-0.113
49.510,-0.061
49.520,0.070
49.530,-0.035
49.540,0.096
49.550,-0.029
49.560,-0.093
49.570,-0.017
49.580,-0.153
49.590,-0.013
49.600,-0.035
49.610,-0.156
49.620,-0.199
49.630,-0.064
49.640,-0.163
49.650,-0.146
49.660,-0.033
49.670,0.091
49.680,0.075
49.690,0.064
49.700,0.193
49.710,0.083
49.720,0.058
49.730,-0.074
49.740,0.072
49.750,-0.002
49.760,0.099
49.770,0.018
49.780,0.069
49.790,-0.009
49.800,-0.150
49.810,0.085
49.820,-0.047
49.830,-0.248
49.840,0.053
49.850,-0.085
49.860,-0.194
49.870,-0.008
49.880,0.206
49.890,-0.020
49.900,0.041
49.910,-0.030
49.920,0.006
49.930,-0.007
49.940,-0.003
49.950,0.185
49.960,0.152
49.970,0.122
49.980,0.110
49.990,-0.089
50.000,0.011
50.010,0.120
50.020,0.016
50.030,-0.034
50.040,-0.106
50.050,-0.131
50.060,0.002
50.070,0.090
50.080,-0.018
50.090,0.090
50.100,0.182
50.110,0.132
50.120,-0.015
50.130,-0.088
50.140,0.015
50.150,-0.189
50.160,0.022
50.170,-0.201
50.180,-0.159
50.190,-0.002
50.200,0.015
50.210,0.030
50.220,-0.154
50.230,-0.049
50.240,0.107
50.250,-0.120
50.260,0.087
50.270,-0.036
50.280,0.043
50.290,-0.008
50.300,0.164
50.310,0.108
50.320,0.069
50.330,0.080
50.340,0.015
50.350,0.017
50.360,0.024
50.370,0.116
50.380,0.213
50.390,0.054
50.400,-0.028
50.410,0.186
50.420,0.082
50.430,0.150
50.440,0.099
50.450,-0.031
50.460,0.253
50.470,0.158
50.480,0.179
50.490,0.065
50.500,0.020
50.510,0.070
50.520,0.047
50.530,0.127
50.540,-0.010
50.550,0.061
50.560,0.041
50.570,0.068
50.580,0.054
50.590,-0.078
50.600,0.143
50.610,0.145
50.620,0.087
50.630,0.329
50.640,0.109
50.650,0.036
50.660,-0.022
50.670,0.171
50.680,-0.086
50.690,0.157
50.700,0.179
50.710,0.027
50.720,0.134
50.730,0.200
50.740,0.075
50.750,0.182
50.760,-0.004
50.770,0.052
50.780,0.108
50.790,0.171
50.800,0.115
50.810,0.095
50.820,-0.139
50.830,0.123
50.840,0.047
50.850,0.142
50.860,0.198
50.870,0.100
50.880,0.147
50.890,0.174
50.900,0.050
50.910,0.318
50.920,0.209
50.930,0.139
50.940,0.161
50.950,0.090
50.960,0.011
50.970,0.194
50.980,0.075
50.990,0.054
51.000,0.120
51.010,-0.022
51.020,0.064
51.030,-0.012
51.040,0.063
51.050,-0.071
51.060,0.198
51.070,0.200
51.080,-0.130
51.090,0.063
51.100,0.256
51.110,0.212
51.120,0.140
51.130,0.057
51.140,0.388
51.150,0.217
51.160,0.205
51.170,-0.022
51.180,-0.001
51.190,0.047
51.200,0.243
51.210,0.113
51.220,0.112
51.230,0.258
51.240,0.157
51.250,0.157
51.260,0.031
51.270,0.100
51.280,0.184
51.290,0.213
51.300,0.155
51.310,0.156
51.320,0.128
51.330,0.148
51.340,0.156
51.350,0.250
51.360,0.143
51.370,0.114
51.380,0.297
51.390,0.006
51.400,0.188
51.410,0.272
51.420,0.113
51.430,0.030
51.440,0.228
51.450,0.142
51.460,0.090
51.470,0.006
51.480,0.257
51.490,0.157
51.500,0.307
51.510,0.344
51.520,0.067
51.530,0.157
51.540,0.168
51.550,0.154
51.560,0.124
51.570,0.194
51.580,0.201
51.590,0.226
51.600,0.222
51.610,0.067
51.620,0.243
51.630,0.159
51.640,0.182
51.650,0.233
51.660,0.144
51.670,0.251
51.680,0.281
51.690,0.042
51.700,0.128
51.710,0.320
51.720,0.217
51.730,0.197
51.740,-0.016
51.750,0.387
51.760,0.011
51.770,0.272
51.780,0.324
51.790,0.144
51.800,0.034
51.810,0.358
51.820,0.235
51.830,0.212
51.840,0.265
51.850,0.207
51.860,0.215
51.870,0.257
51.880,0.101
51.890,0.351
51.900,0.060
51.910,0.168
51.920,0.280
51.930,0.320
51.940,0.144
51.950,-0.085
51.960,0.322
51.970,0.211
51.980,0.320
51.990,0.339
52.000,0.234
52.010,0.262
52.020,0.212
52.030,0.155
52.040,0.227
52.050,0.354
52.060,0.309
52.070,0.307
52.080,0.262
52.090,0.259
52.100,0.222
52.110,0.472
52.120,0.385
52.130,0.132
52.140,0.217
52.150,0.181
52.160,0.169
52.170,0.460
52.180,0.218
52.190,0.207
52.200,0.333
52.210,0.233
52.220,0.416
52.230,0.192
52.240,0.233
52.250,0.396
52.260,0.160
52.270,0.185
52.280,0.287
52.290,0.285
52.300,0.285
52.310,0.198
52.320,0.276
52.330,0.350
52.340,0.313
52.350,0.431
52.360,0.234
52.370,0.284
52.380,0.192
52.390,0.367
52.400,0.328
52.410,0.402
52.420,0.397
52.430,0.459
52.440,0.269
52.450,0.185
52.460,0.277
52.470,0.276
52.480,0.335
52.490,0.102
52.500,0.198
52.510,0.308
52.520,0.391
52.530,0.320
52.540,0.338
52.550,0.219
52.560,0.295
52.570,0.164
52.580,0.393
52.590,0.297
52.600,0.042
52.610,0.325
52.620,0.381
52.630,0.365
52.640,0.492
52.650,0.345
52.660,0.365
52.670,0.421
52.680,0.329
52.690,0.370
52.700,0.397
52.710,0.394
52.720,0.380
52.730,0.240
52.740,0.365
52.750,0.359
52.760,0.446
52.770,0.431
52.780,0.351
52.790,0.508
52.800,0.426
52.810,0.407
52.820,0.297
52.830,0.333
52.840,0.414
52.850,0.101
52.860,0.349
52.870,0.380
52.880,0.437
52.890,0.380
52.900,0.344
52.910,0.393
52.920,0.408
52.930,0.108
52.940,0.273
52.950,0.326
52.960,0.528
52.970,0.403
52.980,0.490
52.990,0.266
53.000,0.452
53.010,0.480
53.020,0.426
53.030,0.340
53.040,0.459
53.050,0.479
53.060,0.493
53.070,0.451
53.080,0.442
53.090,0.406
53.100,0.243
53.110,0.332
53.120,0.361
53.130,0.371
53.140,0.397
53.150,0.357
53.160,0.419
53.170,0.322
53.180,0.234
53.190,0.401
53.200,0.398
53.210,0.407
53.220,0.247
53.230,0.291
53.240,0.324
53.250,0.292
53.260,0.410
53.270,0.583
53.280,0.290
53.290,0.311
53.300,0.396
53.310,0.423
53.320,0.452
53.330,0.672
53.340,0.339
53.350,0.338
53.360,0.447
53.370,0.468
53.380,0.411
53.390,0.239
53.400,0.619
53.410,0.360
53.420,0.289
53.430,0.552
53.440,0.462
53.450,0.489
53.460,0.384
53.470,0.559
53.480,0.467
53.490,0.547
53.500,0.377
53.510,0.452
53.520,0.231
53.530,0.293
53.540,0.429
53.550,0.519
53.560,0.480
53.570,0.547
53.580,0.466
53.590,0.428
53.600,0.260
53.610,0.425
53.620,0.411
53.630,0.324
53.640,0.520
53.650,0.478
53.660,0.361
53.670,0.374
53.680,0.220
53.690,0.471
53.700,0.318
53.710,0.544
53.720,0.655
53.730,0.383
53.740,0.300
53.750,0.542
53.760,0.555
53.770,0.492
53.780,0.510
53.790,0.461
53.800,0.422
53.810,0.440
53.820,0.471
53.830,0.473
53.840,0.483
53.850,0.435
53.860,0.471
53.870,0.495
53.880,0.582
53.890,0.589
53.900,0.423
53.910,0.509
53.920,0.493
53.930,0.315
53.940,0.377
53.950,0.499
53.960,0.391
53.970,0.498
53.980,0.565
53.990,0.474
54.000,0.451
54.010,0.557
54.020,0.522
54.030,0.406
54.040,0.386
54.050,0.467
54.060,0.350
54.070,0.298
54.080,0.492
54.090,0.317
54.100,0.467
54.110,0.483
54.120,0.483
54.130,0.345
54.140,0.387
54.150,0.616
54.160,0.505
54.170,0.610
54.180,0.576
54.190,0.532
54.200,0.493
54.210,0.417
54.220,0.514
54.230,0.443
54.240,0.480
54.250,0.463
54.260,0.323
54.270,0.473
54.280,0.413
54.290,0.529
54.300,0.573
54.310,0.408
54.320,0.579
54.330,0.474
54.340,0.568
54.350,0.601
54.360,0.344
54.370,0.613
54.380,0.564
54.390,0.652
54.400,0.549
54.410,0.437
54.420,0.558
54.430,0.550
54.440,0.529
54.450,0.455
54.460,0.478
54.470,0.556
54.480,0.347
54.490,0.595
54.500,0.584
54.510,0.496
54.520,0.537
54.530,0.483
54.540,0.408
54.550,0.367
54.560,0.512
54.570,0.544
54.580,0.597
54.590,0.523
54.600,0.405
54.610,0.573
54.620,0.446
54.630,0.602
54.640,0.451
54.650,0.465
54.660,0.531
54.670,0.393
54.680,0.497
54.690,0.477
54.700,0.646
54.710,0.381
54.720,0.408
54.730,0.705
54.740,0.583
54.750,0.638
54.760,0.775
54.770,0.676
54.780,0.449
54.790,0.618
54.800,0.571
54.810,0.628
54.820,0.586
54.830,0.681
54.840,0.505
54.850,0.538
54.860,0.361
54.870,0.557
54.880,0.491
54.890,0.409
54.900,0.542
54.910,0.401
54.920,0.612
54.930,0.703
54.940,0.594
54.950,0.707
54.960,0.479
54.970,0.600
54.980,0.558
54.990,0.505
55.000,0.693
55.010,0.632
55.020,0.350
55.030,0.595
55.040,0.629
55.050,0.660
55.060,0.488
55.070,0.435
55.080,0.616
55.090,0.635
55.100,0.538
55.110,0.613
55.120,0.564
55.130,0.589
55.140,0.706
55.150,0.579
55.160,0.675
55.170,0.531
55.180,0.646
55.190,0.394
55.200,0.569
55.210,0.660
55.220,0.428
55.230,0.606
55.240,0.542
55.250,0.632
55.260,0.628
55.270,0.719
55.280,0.783
55.290,0.701
55.300,0.519
55.310,0.719
55.320,0.704
55.330,0.638
55.340,0.628
55.350,0.484
55.360,0.543
55.370,0.539
55.380,0.477
55.390,0.632
55.400,0.661
55.410,0.645
55.420,0.656
55.430,0.665
55.440,0.397
55.450,0.844
55.460,0.490
55.470,0.668
55.480,0.318
55.490,0.495
55.500,0.703
55.510,0.772
55.520,0.498
55.530,0.602
55.540,0.584
55.550,0.760
55.560,0.523
55.570,0.549
55.580,0.646
55.590,0.670
55.600,0.542
55.610,0.558
55.620,0.583
55.630,0.541
55.640,0.740
55.650,0.608
55.660,0.650
55.670,0.701
55.680,0.798
55.690,0.638
55.700,0.719
55.710,0.780
55.720,0.659
55.730,0.705
55.740,0.766
55.750,0.705
55.760,0.742
55.770,0.715
55.780,0.667
55.790,0.411
55.800,0.666
55.810,0.632
55.820,0.625
55.830,0.749
55.840,0.708
55.850,0.604
55.860,0.592
55.870,0.528
55.880,0.550
55.890,0.645
55.900,0.730
55.910,0.635
55.920,0.644
55.930,0.642
55.940,0.849
55.950,0.777
55.960,0.714
55.970,0.507
55.980,0.675
55.990,0.685
56.000,0.699
56.010,0.875
56.020,0.455
56.030,0.776
56.040,0.673
56.050,0.854
56.060,0.597
56.070,0.618
56.080,0.732
56.090,0.755
56.100,0.806
56.110,0.861
56.120,0.749
56.130,0.610
56.140,0.754
56.150,0.643
56.160,0.566
56.170,0.761
56.180,0.799
56.190,0.759
56.200,0.654
56.210,0.715
56.220,0.843
56.230,0.531
56.240,0.765
56.250,0.893
56.260,0.692
56.270,0.844
56.280,0.646
56.290,0.810
56.300,0.694
56.310,0.729
56.320,0.725
56.330,0.636
56.340,0.822
56.350,0.714
56.360,0.775
56.370,0.794
56.380,0.791
56.390,0.724
56.400,0.691
56.410,0.629
56.420,0.745
56.430,0.862
56.440,0.778
56.450,0.599
56.460,0.939
56.470,0.584
56.480,0.878
56.490,0.794
56.500,0.761
56.510,0.591
56.520,0.789
56.530,0.768
56.540,0.791
56.550,0.793
56.560,0.798
56.570,0.682
56.580,0.629
56.590,0.664
56.600,0.649
56.610,0.697
56.620,0.602
56.630,0.601
56.640,0.702
56.650,0.801
56.660,0.816
56.670,0.677
56.680,0.684
56.690,0.674
56.700,0.780
56.710,0.575
56.720,0.773
56.730,0.839
56.740,0.802
56.750,0.758
56.760,0.695
56.770,0.779
56.780,0.970
56.790,0.734
56.800,0.688
56.810,0.868
56.820,0.695
56.830,0.770
56.840,0.723
56.850,0.763
56.860,0.625
56.870,0.722
56.880,0.741
56.890,0.955
56.900,0.812
56.910,0.540
56.920,0.808
56.930,0.640
56.940,0.704
56.950,0.737
56.960,0.803
56.970,0.834
56.980,0.716
56.990,0.699
57.000,0.892
57.010,0.670
57.020,0.826
57.030,0.906
57.040,0.819
57.050,0.927
57.060,0.771
57.070,0.613
57.080,0.803
57.090,0.730
57.100,0.737
57.110,0.987
57.120,0.750
57.130,0.603
57.140,0.722
57.150,0.863
57.160,0.698
57.170,0.953
57.180,0.697
57.190,0.859
57.200,0.885
57.210,0.820
57.220,0.943
57.230,0.836
57.240,0.858
57.250,0.790
57.260,0.668
57.270,0.806
57.280,0.739
57.290,0.773
57.300,0.790
57.310,0.688
57.320,0.762
57.330,0.808
57.340,0.751
57.350,0.702
57.360,0.788
57.370,0.852
57.380,0.902
57.390,0.762
57.400,0.801
57.410,0.887
57.420,0.760
57.430,0.686
57.440,0.675
57.450,0.818
57.460,0.957
57.470,0.717
57.480,0.662
57.490,0.784
57.500,1.030
57.510,0.888
57.520,1.052
57.530,0.815
57.540,0.690
57.550,0.815
57.560,0.719
57.570,0.760
57.580,0.902
57.590,0.798
57.600,0.799
57.610,0.824
57.620,0.741
57.630,0.974
57.640,0.802
57.650,0.687
57.660,0.749
57.670,0.678
57.680,0.871
57.690,0.977
57.700,0.825
57.710,0.826
57.720,0.720
57.730,0.857
57.740,0.894
57.750,0.781
57.760,0.839
57.770,0.783
57.780,0.931
57.790,0.672
57.800,0.905
57.810,0.900
57.820,0.757
57.830,0.830
57.840,0.768
57.850,0.877
57.860,0.930
57.870,0.757
57.880,0.975
57.890,0.796
57.900,0.858
57.910,0.874
57.920,0.979
57.930,0.661
57.940,1.007
57.950,0.657
57.960,0.659
57.970,0.883
57.980,0.862
57.990,0.935
58.000,0.667
58.010,0.825
58.020,1.032
58.030,0.888
58.040,0.823
58.050,0.823
58.060,0.853
58.070,0.675
58.080,0.820
58.090,1.019
58.100,0.802
58.110,0.903
58.120,0.596
58.130,0.799
58.140,0.672
58.150,1.083
58.160,1.028
58.170,0.733
58.180,0.788
58.190,0.784
58.200,0.777
58.210,0.884
58.220,0.958
58.230,0.672
58.240,0.919
58.250,0.808
58.260,0.848
58.270,0.776
58.280,0.736
58.290,0.981
58.300,0.920
58.310,0.850
58.320,0.939
58.330,1.021
58.340,0.837
58.350,0.817
58.360,1.076
58.370,0.840
58.380,0.806
58.390,0.956
58.400,0.555
58.410,0.894
58.420,0.944
58.430,0.754
58.440,0.823
58.450,0.982
58.460,0.852
58.470,0.898
58.480,0.905
58.490,0.837
58.500,0.739
58.510,0.839
58.520,0.857
58.530,0.646
58.540,0.875
58.550,0.899
58.560,0.851
58.570,0.868
58.580,0.847
58.590,0.938
58.600,0.820
58.610,0.971
58.620,0.879
58.630,0.949
58.640,0.795
58.650,0.885
58.660,0.747
58.670,0.908
58.680,0.864
58.690,0.816
58.700,0.970
58.710,0.860
58.720,0.814
58.730,0.993
58.740,0.750
58.750,0.796
58.760,0.836
58.770,0.963
58.780,0.966
58.790,0.790
58.800,0.901
58.810,0.972
58.820,0.862
58.830,1.010
58.840,0.989
58.850,1.016
58.860,0.952
58.870,0.910
58.880,0.930
58.890,1.008
58.900,0.603
58.910,0.922
58.920,0.891
58.930,0.920
58.940,0.729
58.950,1.068
58.960,0.892
58.970,1.062
58.980,0.806
58.990,0.826
59.000,0.802
59.010,0.829
59.020,0.812
59.030,1.017
59.040,1.024
59.050,0.960
59.060,0.882
59.070,1.096
59.080,1.017
59.090,0.989
59.100,0.940
59.110,0.970
59.120,0.842
59.130,0.854
59.140,0.967
59.150,1.002
59.160,0.874
59.170,0.858
59.180,0.950
59.190,0.907
59.200,0.929
59.210,0.971
59.220,0.908
59.230,0.808
59.240,0.764
59.250,0.971
59.260,0.890
59.270,0.993
59.280,1.079
59.290,0.811
59.300,0.790
59.310,0.774
59.320,0.740
59.330,1.116
59.340,0.950
59.350,0.952
59.360,0.973
59.370,0.985
59.380,1.004
59.390,0.922
59.400,1.014
59.410,0.886
59.420,0.825
59.430,0.892
59.440,0.979
59.450,1.118
59.460,0.916
59.470,0.944
59.480,1.003
59.490,0.920
59.500,1.005
59.510,0.943
59.520,0.905
59.530,0.701
59.540,0.994
59.550,0.925
59.560,1.021
59.570,0.935
59.580,0.946
59.590,0.920
59.600,0.929
59.610,0.946
59.620,0.911
59.630,0.869
59.640,0.989
59.650,0.871
59.660,0.865
59.670,0.795
59.680,0.942
59.690,1.045
59.700,0.992
59.710,0.888
59.720,0.717
59.730,0.877
59.740,0.869
59.750,0.817
59.760,0.928
59.770,1.016
59.780,1.003
59.790,0.771
59.800,0.957
59.810,1.030
59.820,0.833
59.830,0.806
59.840,0.854
59.850,0.964
59.860,0.902
59.870,0.980
59.880,0.818
59.890,0.885
59.900,1.017
59.910,0.773
59.920,0.956
59.930,0.973
59.940,1.072
59.950,0.917
59.960,1.117
59.970,1.187
59.980,1.021
59.990,0.851
60.000,0.873
60.010,0.828
60.020,0.990
60.030,1.016
60.040,0.852
60.050,0.971
60.060,0.981
60.070,0.927
60.080,0.995
60.090,0.971
60.100,0.824
60.110,1.081
60.120,0.956
60.130,0.976
60.140,0.992
60.150,0.850
60.160,0.881
60.170,0.585
60.180,1.043
60.190,0.817
60.200,1.041
60.210,1.113
60.220,0.860
60.230,0.892
60.240,0.861
60.250,1.040
60.260,0.953
60.270,0.979
60.280,0.797
60.290,0.852
60.300,1.042
60.310,1.019
60.320,0.938
60.330,0.844
60.340,0.779
60.350,0.848
60.360,0.840
60.370,0.922
60.380,0.821
60.390,0.951
60.400,0.978
60.410,1.072
60.420,0.824
60.430,0.930
60.440,0.931
60.450,0.862
60.460,0.996
60.470,1.025
60.480,1.020
60.490,0.866
60.500,0.793
60.510,1.100
60.520,1.014
60.530,0.978
60.540,0.954
60.550,0.850
60.560,0.942
60.570,1.050
60.580,0.956
60.590,0.893
60.600,1.010
60.610,1.098
60.620,1.013
60.630,0.896
60.640,0.881
60.650,1.123
60.660,1.130
60.670,0.900
60.680,1.136
60.690,1.023
60.700,1.026
60.710,1.080
60.720,0.891
60.730,0.876
60.740,1.129
60.750,1.032
60.760,1.088
60.770,1.037
60.780,1.015
60.790,1.029
60.800,0.833
60.810,1.026
60.820,0.861
60.830,0.898
60.840,1.020
60.850,0.864
60.860,1.074
60.870,0.805
60.880,0.873
60.890,0.868
60.900,0.934
60.910,0.898
60.920,1.056
60.930,1.038
60.940,0.964
60.950,1.186
60.960,0.992
60.970,0.979
60.980,1.041
60.990,0.828
61.000,1.108
61.010,1.059
61.020,0.862
61.030,0.811
61.040,0.898
61.050,1.049
61.060,1.034
61.070,1.063
61.080,0.957
61.090,1.017
61.100,0.975
61.110,0.870
61.120,0.922
61.130,1.071
61.140,1.100
61.150,0.992
61.160,1.004
61.170,1.090
61.180,0.807
61.190,0.881
61.200,0.757
61.210,1.008
61.220,0.813
61.230,0.851
61.240,0.784
61.250,0.989
61.260,0.968
61.270,0.904
61.280,1.060
61.290,1.006
61.300,1.022
61.310,0.930
61.320,1.005
61.330,1.044
61.340,0.975
61.350,1.189
61.360,0.994
61.370,1.073
61.380,1.161
61.390,1.052
61.400,0.884
61.410,1.187
61.420,0.893
61.430,0.899
61.440,0.805
61.450,0.901
61.460,0.963
61.470,1.088
61.480,1.055
61.490,0.993
61.500,0.932
61.510,0.916
61.520,0.948
61.530,1.194
61.540,0.942
61.550,0.936
61.560,1.031
61.570,1.050
61.580,0.939
61.590,1.092
61.600,0.979
61.610,1.051
61.620,1.065
61.630,1.085
61.640,0.916
61.650,1.059
61.660,0.831
61.670,1.034
61.680,0.958
61.690,1.006
61.700,1.108
61.710,0.892
61.720,0.921
61.730,1.122
61.740,1.027
61.750,1.039
61.760,0.914
61.770,0.984
61.780,1.142
61.790,0.970
61.800,0.922
61.810,1.048
61.820,0.845
61.830,1.112
61.840,1.093
61.850,0.997
61.860,1.176
61.870,0.975
61.880,0.947
61.890,0.966
61.900,1.099
61.910,1.078
61.920,1.017
61.930,0.951
61.940,1.040
61.950,0.985
61.960,0.961
61.970,1.129
61.980,1.064
61.990,0.889
62.000,0.906
62.010,0.882
62.020,0.873
62.030,0.958
62.040,0.814
62.050,1.087
62.060,1.086
62.070,0.907
62.080,1.025
62.090,0.974
62.100,1.146
62.110,0.841
62.120,1.019
62.130,1.062
62.140,1.077
62.150,0.976
62.160,0.947
62.170,0.983
62.180,1.051
62.190,1.090
62.200,1.242
62.210,1.128
62.220,0.777
62.230,0.930
62.240,1.102
62.250,1.038
62.260,0.834
62.270,0.956
62.280,0.978
62.290,1.066
62.300,0.913
62.310,0.770
62.320,1.117
62.330,1.150
62.340,0.833
62.350,0.934
62.360,0.836
62.370,0.915
62.380,1.146
62.390,1.127
62.400,1.009
62.410,1.109
62.420,1.043
62.430,0.964
62.440,1.085
62.450,0.923
62.460,1.049
62.470,1.066
62.480,1.005
62.490,1.033
62.500,1.171
62.510,1.029
62.520,0.999
62.530,1.099
62.540,0.977
62.550,1.015
62.560,1.050
62.570,1.081
62.580,0.894
62.590,0.826
62.600,0.948
62.610,1.014
62.620,0.971
62.630,0.798
62.640,1.123
62.650,0.809
62.660,1.033
62.670,0.998
62.680,1.022
62.690,1.053
62.700,1.061
62.710,1.033
62.720,0.919
62.730,0.965
62.740,0.962
62.750,1.148
62.760,1.087
62.770,1.051
62.780,0.913
62.790,1.091
62.800,1.006
62.810,0.984
62.820,1.063
62.830,0.876
62.840,0.778
62.850,0.967
62.860,1.249
62.870,1.019
62.880,1.000
62.890,1.113
62.900,0.930
62.910,0.731
62.920,0.960
62.930,1.017
62.940,0.996
62.950,1.255
62.960,1.159
62.970,1.016
62.980,0.949
62.990,1.049
63.000,1.033
63.010,1.080
63.020,0.723
63.030,1.047
63.040,0.910
63.050,0.884
63.060,1.007
63.070,0.997
63.080,0.934
63.090,1.065
63.100,0.999
63.110,1.119
63.120,1.072
63.130,1.049
63.140,1.056
63.150,1.026
63.160,1.110
63.170,1.017
63.180,1.147
63.190,0.835
63.200,0.905
63.210,0.893
63.220,0.926
63.230,0.924
63.240,0.802
63.250,1.151
63.260,1.041
63.270,1.199
63.280,0.955
63.290,0.938
63.300,0.961
63.310,0.963
63.320,0.977
63.330,1.030
63.340,0.745
63.350,0.960
63.360,1.025
63.370,0.708
63.380,0.894
63.390,1.000
63.400,1.045
63.410,0.958
63.420,1.043
63.430,0.986
63.440,0.989
63.450,1.024
63.460,0.863
63.470,0.999
63.480,0.754
63.490,1.063
63.500,0.805
63.510,0.941
63.520,1.088
63.530,1.212
63.540,1.053
63.550,0.896
63.560,0.971
63.570,0.954
63.580,1.044
63.590,1.035
63.600,0.830
63.610,1.171
63.620,0.991
63.630,0.941
63.640,0.950
63.650,1.061
63.660,1.067
63.670,0.955
63.680,0.871
63.690,1.108
63.700,1.061
63.710,0.982
63.720,0.904
63.730,1.126
63.740,0.918
63.750,0.963
63.760,1.076
63.770,0.999
63.780,1.085
63.790,1.123
63.800,1.146
63.810,0.924
63.820,1.008
63.830,0.949
63.840,1.048
63.850,0.999
63.860,0.938
63.870,1.110
63.880,0.704
63.890,0.994
63.900,0.903
63.910,0.961
63.920,0.863
63.930,0.907
63.940,0.879
63.950,0.989
63.960,0.947
63.970,0.966
63.980,1.098
63.990,1.058
64.000,1.020
64.010,0.914
64.020,1.022
64.030,0.960
64.040,1.093
64.050,1.038
64.060,0.943
64.070,1.117
64.080,0.988
64.090,0.839
64.100,1.157
64.110,0.917
64.120,0.849
64.130,0.691
64.140,1.169
64.150,1.033
64.160,1.104
64.170,0.890
64.180,1.015
64.190,0.719
64.200,0.986
64.210,0.972
64.220,0.988
64.230,1.052
64.240,0.979
64.250,1.046
64.260,0.863
64.270,1.112
64.280,1.134
64.290,1.008
64.300,1.017
64.310,0.955
64.320,1.066
64.330,0.940
64.340,1.178
64.350,1.020
64.360,1.005
64.370,1.064
64.380,0.812
64.390,1.107
64.400,0.799
64.410,0.916
64.420,0.951
64.430,0.907
64.440,0.953
64.450,1.045
64.460,0.876
64.470,1.087
64.480,0.946
64.490,1.047
64.500,1.100
64.510,0.919
64.520,0.973
64.530,1.054
64.540,0.883
64.550,0.926
64.560,1.010
64.570,0.961
64.580,0.959
64.590,1.170
64.600,0.932
64.610,1.003
64.620,1.241
64.630,0.987
64.640,1.101
64.650,1.024
64.660,0.911
64.670,1.009
64.680,1.020
64.690,1.048
64.700,1.054
64.710,0.977
64.720,0.923
64.730,1.132
64.740,1.129
64.750,0.987
64.760,1.008
64.770,0.899
64.780,0.916
64.790,0.840
64.800,1.033
64.810,0.922
64.820,0.890
64.830,1.021
64.840,1.049
64.850,1.059
64.860,1.110
64.870,0.779
64.880,1.027
64.890,0.920
64.900,0.995
64.910,0.891
64.920,1.107
64.930,0.967
64.940,0.948
64.950,0.964
64.960,0.836
64.970,0.997
64.980,1.041
64.990,0.968
65.000,1.080
65.010,1.009
65.020,0.862
65.030,0.884
65.040,0.886
65.050,0.913
65.060,1.023
65.070,0.851
65.080,1.025
65.090,0.788
65.100,1.051
65.110,1.010
65.120,0.746
65.130,1.057
65.140,1.175
65.150,0.940
65.160,0.765
65.170,0.946
65.180,0.811
65.190,0.948
65.200,1.096
65.210,1.037
65.220,0.972
65.230,0.849
65.240,1.046
65.250,0.990
65.260,0.755
65.270,0.913
65.280,1.011
65.290,0.782
65.300,0.911
65.310,0.836
65.320,0.866
65.330,1.065
65.340,0.922
65.350,0.869
65.360,0.937
65.370,0.817
65.380,0.806
65.390,0.862
65.400,0.939
65.410,0.840
65.420,0.924
65.430,0.757
65.440,0.916
65.450,0.880
65.460,0.822
65.470,1.102
65.480,1.029
65.490,1.092
65.500,1.038
65.510,0.836
65.520,1.000
65.530,1.027
65.540,1.058
65.550,0.892
65.560,0.976
65.570,0.996
65.580,0.897
65.590,0.941
65.600,0.837
65.610,0.912
65.620,1.002
65.630,1.023
65.640,0.997
65.650,0.917
65.660,0.921
65.670,0.812
65.680,0.981
65.690,0.775
65.700,0.828
65.710,0.798
65.720,1.029
65.730,0.946
65.740,0.817
65.750,0.842
65.760,0.956
65.770,0.903
65.780,0.995
65.790,1.019
65.800,0.964
65.810,0.669
65.820,1.046
65.830,0.919
65.840,1.002
65.850,0.932
65.860,0.728
65.870,0.926
65.880,0.910
65.890,0.955
65.900,1.038
65.910,0.885
65.920,1.063
65.930,0.977
65.940,0.853
65.950,0.900
65.960,1.017
65.970,0.706
65.980,0.877
65.990,0.967
66.000,0.936
66.010,0.750
66.020,0.947
66.030,1.137
66.040,1.185
66.050,0.965
66.060,0.924
66.070,0.919
66.080,1.038
66.090,0.836
66.100,0.855
66.110,0.768
66.120,0.895
66.130,0.881
66.140,0.843
66.150,0.979
66.160,0.873
66.170,0.855
66.180,0.823
66.190,1.040
66.200,0.888
66.210,1.026
66.220,1.108
66.230,0.897
66.240,0.890
66.250,0.937
66.260,0.928
66.270,0.923
66.280,1.023
66.290,0.923
66.300,0.944
66.310,0.691
66.320,0.822
66.330,0.928
66.340,1.051
66.350,0.822
66.360,0.739
66.370,0.825
66.380,0.763
66.390,0.910
66.400,0.878
66.410,0.803
66.420,0.987
66.430,0.882
66.440,0.908
66.450,0.898
66.460,0.935
66.470,0.818
66.480,0.859
66.490,0.873
66.500,0.832
66.510,0.798
66.520,0.930
66.530,0.768
66.540,0.886
66.550,0.837
66.560,0.808
66.570,0.852
66.580,0.970
66.590,1.099
66.600,0.928
66.610,0.883
66.620,0.760
66.630,0.920
66.640,0.941
66.650,0.827
66.660,0.761
66.670,0.813
66.680,0.922
66.690,0.885
66.700,0.966
66.710,0.836
66.720,0.828
